id,url,word_count,snippet,source,byline,byline_parsed,pub_date,inferred_gender
5b69ee2e068401528a2d2e27,https://www.nytimes.com/2018/08/07/opinion/deafness-cochlear-implants.html,824,"For a generation of people with cochlear implants, technology is transforming the experience of deafness.",The New York Times,By IRENE TAYLOR BRODSKY,irene taylor brodsky,2018-08-07T19:08:25+0000,female
5b6b0578068401528a2d30f7,https://www.nytimes.com/2018/08/08/opinion/contributors/ivan-duque-protection-social-activists.html,1002,The new Colombian president has to stop the killing of community leaders to secure a lasting peace.,The New York Times,By OMAIRA BOLAÑOS,omaira bolaños,2018-08-08T15:00:03+0000,na
5b6adbb2068401528a2d3073,https://www.nytimes.com/2018/08/08/opinion/unions-missouri-janus.html,488,(Even if you’re not in one.),The New York Times,By MEAGAN DAY and BHASKAR SUNKARA,meagan day and bhaskar sunkara,2018-08-08T12:01:52+0000,multi
5b6b3d41068401528a2d31b6,https://www.nytimes.com/2018/08/08/opinion/how-nixon-came-back.html,1766,"Fifty years ago, the former vice president executed the greatest reversal of fortune in American political history.",The New York Times,By TED WIDMER,ted widmer,2018-08-08T18:58:05+0000,male
5b6b4086068401528a2d31c1,https://www.nytimes.com/2018/08/08/opinion/wildfires-california-climate-change.html,815,Are we locked in a worldwide pattern of persistent and catastrophic wildfires?,The New York Times,"By DON J. MELNICK, MARY C. PEARL and MARK A. COCHRANE","don j. melnick, mary c. pearl and mark a. cochrane",2018-08-08T19:12:05+0000,multi
5b6abba3068401528a2d3020,https://www.nytimes.com/2018/08/08/opinion/trump-treason-democrats-merkley-hoyer.html,1190,Democratic politicians should stop acting like internet trolls. ,The New York Times,By CHRISTOPHER BUSKIRK,christopher buskirk,2018-08-08T09:45:04+0000,male
5b696b50068401528a2d2cc9,https://www.nytimes.com/2018/08/07/opinion/democrats-senate-midterm-elections.html,865,"The party’s odds aren’t great, but they look better all the time. ",The New York Times,By FRANK BRUNI,frank bruni,2018-08-07T09:50:04+0000,male
5b69f16c068401528a2d2e32,https://www.nytimes.com/2018/08/07/opinion/self-harm-cutting-teenagers.html,1023,I cut myself when words were not enough.,The New York Times,By COLTON WOOTEN,colton wooten,2018-08-07T19:22:17+0000,male
5b69fbd5068401528a2d2e4e,https://www.nytimes.com/2018/08/07/opinion/donald-trump-the-great-distractor.html,1061,Donald Trump’s “look over there” media strategy is a trap that keeps Democrats from focusing public attention on his bad policies.,The New York Times,By ROBBY MOOK,robby mook,2018-08-07T20:06:43+0000,male
5b69c603068401528a2d2da5,https://www.nytimes.com/2018/08/07/opinion/turkey-andrew-brunson-prison.html,1129,"With Turkish-American relations souring, the focus should be on freeing imprisoned American citizens and the Turkish staff of the United States Embassy.",The New York Times,By AMBERIN ZAMAN,amberin zaman,2018-08-07T16:17:04+0000,na
5b699df1068401528a2d2d33,https://www.nytimes.com/2018/08/07/opinion/columnists/steve-bannon-europe-far-right.html,551,Steve Bannon’s anti-immigrant agenda is still unpopular at home. But that could change if we’re not careful.,The New York Times,By MEAGAN DAY and BHASKAR SUNKARA,meagan day and bhaskar sunkara,2018-08-07T13:26:07+0000,multi
5b6a459c068401528a2d2efa,https://www.nytimes.com/2018/08/07/opinion/can-i-ruin-your-dinner-party.html,1479,One of the two pillars of the West is in jeopardy.,The New York Times,By THOMAS L. FRIEDMAN,thomas l. friedman,2018-08-08T00:47:44+0000,male
5b6d9ed7068401528a2d371c,https://www.nytimes.com/2018/08/10/opinion/ramadan-dabash-jerusalem-palestinians.html,1488,Ramadan Dabash doesn’t care if you call him a collaborator. ,The New York Times,By MATTI FRIEDMAN,matti friedman,2018-08-10T14:18:43+0000,female
5b6c8f3b068401528a2d34cd,https://www.nytimes.com/2018/08/09/opinion/sanctuary-church-undocumented-immigrants-trump-new-haven-deportation.html,977,Some people think all undocumented immigrants are criminals. My father just wants to lead a good life with his family. ,The New York Times,By KELLY PINOS,kelly pinos,2018-08-09T19:00:06+0000,female
5b6c92dd068401528a2d34da,https://www.nytimes.com/2018/08/09/opinion/sunday/nurses-gut-feelings-rothman.html,866,"I had a nagging sense that something was wrong, but I couldn’t articulate it.",The New York Times,By THERESA BROWN,theresa brown,2018-08-09T19:15:40+0000,female
5b6d1f53068401528a2d360b,https://www.nytimes.com/2018/08/10/opinion/labour-britain-anti-semitism-corbyn.html,821,Because Jeremy Corbyn and his detractors are arguing about different things entirely.,The New York Times,By STEPHEN BUSH,stephen bush,2018-08-10T05:14:45+0000,male
5b6c575f068401528a2d341d,https://www.nytimes.com/2018/08/09/opinion/corporate-debt-bubble-next-recession.html,1723,"Super-low interest rates have fueled a wave of risky, overpriced lending. The end of that party will not be pretty.",The New York Times,By WILLIAM D. COHAN,william d. cohan,2018-08-09T15:01:48+0000,male
5b6c2d8f068401528a2d33ad,https://www.nytimes.com/2018/08/09/opinion/constitution-founders-democracy-trump.html,506,The subversion of democracy was the explicit intent of the framers.,The New York Times,By MEAGAN DAY and BHASKAR SUNKARA,meagan day and bhaskar sunkara,2018-08-09T12:03:23+0000,multi
5b6b8f86068401528a2d327f,https://www.nytimes.com/2018/08/08/opinion/donald-trump-jr-chris-cameron-collins.html,848,"The bigger the dad, the bigger the trouble.",The New York Times,By GAIL COLLINS,gail collins,2018-08-09T00:49:04+0000,female
5b6cdb60068401528a2d3573,https://www.nytimes.com/2018/08/09/opinion/if-we-silence-hate-speech-will-we-silence-resistance.html,1179,"“Hate” is a dangerously elastic label. And it has long been used to demonize unpopular expression, particularly among people of color. ",The New York Times,By ERIK NIELSON,erik nielson,2018-08-09T23:00:04+0000,male
5b6cdb73068401528a2d3587,https://www.nytimes.com/2018/08/09/opinion/columnists/left-sanders-ocasio-cortez-primaries.html,827,"For once, Democrats are not in disarray.",The New York Times,By MICHELLE GOLDBERG,michelle goldberg,2018-08-09T23:28:17+0000,female
5b6d80e4068401528a2d36c9,https://www.nytimes.com/2018/08/10/opinion/medicare-for-all-health-costs.html,603,"It’s the only way to achieve universal, affordable and high-quality health insurance.",The New York Times,By MEAGAN DAY and BHASKAR SUNKARA,meagan day and bhaskar sunkara,2018-08-10T12:11:14+0000,multi
5b6c0d2f068401528a2d3359,https://www.nytimes.com/2018/08/09/opinion/sarah-jeong-tweets-opinion-section.html,891,Let he who is without a bad tweet cast the first stone.,The New York Times,By BRET STEPHENS,bret stephens,2018-08-09T09:45:05+0000,male
5b6d622a068401528a2d3689,https://www.nytimes.com/2018/08/10/opinion/sunday/speak-for-yourself.html,1516,Not every opinion needs to be underwritten by your race or gender or other social identity.,The New York Times,By KWAME ANTHONY APPIAH,kwame anthony appiah,2018-08-10T10:00:06+0000,male
5b6e18f8068401528a2d3875,https://www.nytimes.com/2018/08/10/opinion/turkey-erdogan-trump-crisis-sanctions.html,832,Unilateral actions against Turkey by the United States will undermine American interests and force Turkey to look for other friends and allies.,The New York Times,By RECEP TAYYIP ERDOGAN,recep tayyip erdogan,2018-08-10T23:00:05+0000,na
5b6c029f068401528a2d3340,https://www.nytimes.com/2018/08/09/opinion/are-we-all-harmless-torturers-now.html,1407,"In the age of online shaming, we should push ourselves to consider the collective consequences of our actions. ",The New York Times,By PAUL BLOOM and MATTHEW JORDAN,paul bloom and matthew jordan,2018-08-09T09:00:09+0000,multi
5b6bca55068401528a2d32cf,https://www.nytimes.com/2018/08/09/opinion/does-sacha-baron-cohen-understand-israel.html,777,The comedian’s new show makes a mockery of Israeli machismo. But he doesn’t know who we really are. ,The New York Times,By SHMUEL ROSNER,shmuel rosner,2018-08-09T05:00:04+0000,male
5b6ca03f068401528a2d3500,https://www.nytimes.com/2018/08/09/opinion/les-moonves-metoo-harassment.html,1015,"The silence surrounding Leslie Moonves shows that even now, entertainment executives aren’t ready to give up their perks without a fight.",The New York Times,By NELL SCOVELL,nell scovell,2018-08-09T20:12:45+0000,female
5b6dd3e8068401528a2d37bb,https://www.nytimes.com/2018/08/10/opinion/how-argentina-has-made-halting-progress-on-abortion-rights.html,1028,"We could marvel at the political resilience of the country’s conservatives, but I prefer to admire how close feminists came to achieving success.",The New York Times,By JAVIER CORRALES,javier corrales,2018-08-10T18:05:17+0000,male
5b6d6228068401528a2d3687,https://www.nytimes.com/2018/08/10/opinion/india-citizenship-assam-modi-rohingyas.html,1230,"Echoes of the majoritarian rhetoric preceding the ethnic cleansing of the Rohingya can be heard in India as four million, mostly Bengali-origin Muslims, have been effectively turned stateless. ",The New York Times,By HARTOSH SINGH BAL,hartosh singh bal,2018-08-10T10:00:03+0000,na
5b6d622c068401528a2d368a,https://www.nytimes.com/2018/08/10/opinion/democrats-republicans-washington-trump.html,898,"Yes, a majority of Americans find Trump repulsive. But more important, his policies are not popular. ",The New York Times,By TIMOTHY EGAN,timothy egan,2018-08-10T10:00:05+0000,male
5b6da379068401528a2d372b,https://www.nytimes.com/2018/08/10/opinion/supply-chains-and-trade-war-very-wonkish.html,1050,"Trump trade policy is bad, corrupt, and based on ignorance. But don’t get carried away when estimating its cost.",The New York Times,By PAUL KRUGMAN,paul krugman,2018-08-10T14:38:45+0000,male
5b6ce3a5068401528a2d35ae,https://www.nytimes.com/2018/08/09/opinion/susan-rice-saudi-canada-trump.html,844,"The Trump administration is tolerating abuses by Saudi Arabia instead of defending its democratic ally, Canada.",The New York Times,By SUSAN E. RICE,susan e. rice,2018-08-10T01:00:17+0000,female
5b6bab00068401528a2d329a,https://www.nytimes.com/2018/08/08/opinion/twitter-alex-jones-jack-dorsey.html,1310,The platform won’t ban the dangerous liar Alex Jones because he “hasn’t violated our rules.” Then what’s the point of these rules? ,The New York Times,By KARA SWISHER,kara swisher,2018-08-09T02:46:20+0000,female
5b6c57cc068401528a2d3420,https://www.nytimes.com/2018/08/09/opinion/cost-diabetes-obesity-budget.html,1083,"Beyond the human suffering, diet-related diseases impose massive economic costs.",The New York Times,By DAVID S. LUDWIG and KENNETH S. ROGOFF,david s. ludwig and kenneth s. rogoff,2018-08-09T15:03:38+0000,multi
5b6dee26068401528a2d3809,https://www.nytimes.com/2018/08/10/opinion/sunday/larry-david-trump-tower-meeting-russia.html,804,A transcript of “that” meeting with the Russians surfaces — and a controversy is settled.,The New York Times,By LARRY DAVID,larry david,2018-08-10T19:57:25+0000,male
5b6c1220068401528a2d3367,https://www.nytimes.com/2018/08/09/opinion/democratic-party-midterms-elections.html,1911,Candidates in different states are testing out the electoral power of the left and the center.,The New York Times,By THOMAS B. EDSALL,thomas b. edsall,2018-08-09T10:06:23+0000,male
5b6db2d6068401528a2d3766,https://www.nytimes.com/2018/08/10/opinion/politics/giuliani-trump-chicago-data-crime.html,1030,"When sloppily cherry-picking isolated numbers, they disrespect our intelligence and our democracy.",The New York Times,By DAVID EADS,david eads,2018-08-10T15:44:19+0000,male
5b6cdb7a068401528a2d358e,https://www.nytimes.com/2018/08/09/opinion/germany-garden-gnomes-endangered.html,907,Gentrification threatens the country’s tradition of urban gardening.,The New York Times,By ANNA SAUERBREY,anna sauerbrey,2018-08-09T23:40:35+0000,female
5b6e2844068401528a2d388f,https://www.nytimes.com/2018/08/10/opinion/whats-in-a-name-a-political-taste-treat.html,894,Some weird things are on the menu this Tuesday.,The New York Times,By GAIL COLLINS,gail collins,2018-08-11T00:05:23+0000,female
5b70bacc068401528a2d3b4a,https://www.nytimes.com/2018/08/12/opinion/paid-family-leave-marco-rubio.html,825,Marco Rubio’s bipartisan paid family leave bill is historic but forces parents to rob from their retirement to care for children.,The New York Times,By BRYCE COVERT,bryce covert,2018-08-12T22:55:04+0000,male
5b6f2b2c068401528a2d398c,https://www.nytimes.com/2018/08/11/opinion/sunday/college-preparation-education-typing.html,1160,There are many paths to discipline and confidence. I typed my way there.,The New York Times,By FRANK BRUNI,frank bruni,2018-08-11T18:30:01+0000,male
5b6efcde068401528a2d3957,https://www.nytimes.com/2018/08/11/opinion/sunday/travel-tripadvisor-yelp-adventure.html,1171,"If the best travel experiences happen when things don’t go according to plan, why do we plan so much?",The New York Times,By SETH KUGEL,seth kugel,2018-08-11T15:12:28+0000,male
5b70620b068401528a2d3adc,https://www.nytimes.com/2018/08/12/opinion/tariffs-trump-china-trade-war.html,43,"The president inflicts pain, all right.",The New York Times,By HENG,heng,2018-08-12T16:36:24+0000,na
5b6e8e4c068401528a2d38f6,https://www.nytimes.com/2018/08/11/opinion/partying-like-its-1998.html,631,Turkey has an old-fashioned currency and debt crisis.,The New York Times,By PAUL KRUGMAN,paul krugman,2018-08-11T07:20:38+0000,male
5b6e34fd068401528a2d389a,https://www.nytimes.com/2018/08/10/opinion/drone-attack-maduro-venezuela.html,1083,"A democratic transition for the Latin American country requires a firm engagement by the international community, the government and the opposition.",The New York Times,By DAVID SMILDE,david smilde,2018-08-11T00:59:34+0000,male
5b6f2b2e068401528a2d398e,https://www.nytimes.com/2018/08/11/opinion/sunday/the-impossible-choice-my-father-had-to-make.html,875,"No parent wants to put his or her child’s life at risk. But for families like mine, crossing the border was our only hope for a better future. ",The New York Times,By REYNA GRANDE,reyna grande,2018-08-11T18:30:04+0000,female
5b70bbf6068401528a2d3b4b,https://www.nytimes.com/2018/08/12/opinion/death-penalty-billy-ray-irick.html,827,"In 1985, Billy Ray Irick committed a hideous crime in Tennessee. Last week, the state of Tennessee responded in kind.",The New York Times,By MARGARET RENKL,margaret renkl,2018-08-12T23:00:04+0000,female
5b6efc8a068401528a2d3954,https://www.nytimes.com/2018/08/11/opinion/sunday/the-humanity-we-cant-relinquish.html,1218,Searching for a shared humanness in North Korea.,The New York Times,By PICO IYER,pico iyer,2018-08-11T15:11:04+0000,na
5b6e396a068401528a2d38a3,https://www.nytimes.com/2018/08/10/opinion/israel-nation-state-bill.html,849,How a law became something quite different in the media.,The New York Times,By BRET STEPHENS,bret stephens,2018-08-11T01:18:32+0000,male
5b6e33be068401528a2d3899,https://www.nytimes.com/2018/08/10/opinion/donald-trump-glenn-kessler-factchecking.html,879,"Glenn Kessler’s database of presidential untruths will become a reference, a talisman.",The New York Times,By ROGER COHEN,roger cohen,2018-08-11T00:54:16+0000,male
